OBJECTID,Facility ID,Name,Address,City,County,State,Zip Code,Latitude,Longitude,Coordinate Source,Address Match Type,Open USTs,Closed USTs,Temporarily Out of Service USTs,Estimated Population within 1500ft,Estimated Private Domestic Wells within 1500ft,Within 100-year Floodplain,Land Use,Within Source Water Protection Area (SPA),SPA Public Water System and Facility ID,SPA Water Type,SPA Facility Type,SPA HUC12,Within Groundwater Wellhead Protection Area (WHPA),WHPA Public Water System and Facility ID,WHPA Water Type,WHPA Facility Type,WHPA HUC12,Facility Status,Date_of_Last_Inspection,EPA Region,Tribe,QA,x,y
15369,AK908,Alyeska Air Service,1000 Merrill Field Dr,Anchorage,,Alaska,99501,61.212006,-149.849973,Geocode,PointAddress,0,1,0,429,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16681222.6897,8674666.2429
15372,AK1786,"Alyeska Electric, Inc.",184 E 53RD AVE,Anchorage,,Alaska,99518,61.172307,-149.8809915,Geocode,PointAddress,0,1,0,203,16,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16684675.6534,8665495.222
15375,AK837,Alyeska Pipeline Service Co.,"1815, 1835, 1901 S Bragaw",Anchorage,,Alaska,99512,61.203024,-149.8072005,Geocode,PointAddress,0,4,0,1921,6,,,No,,,,,Yes,AK2210574_47261,GW,WL,190204010503,Closed UST(s),,10,,,-16676461.2768,8672590.2643
15377,AK1609,Alyeska Sales & Service,200 Willow St,Kenai,,Alaska,99611,60.556725,-151.25265,Geocode,PointAddress,0,3,0,91,1,,,No,,,,,Yes,AK2241703_34226,GW,WL,190203021806,Closed UST(s),,10,,,-16837367.9791,8524743.4366
15379,AK1170,Alyeska Seafoods,1/2 Mile NW Of Post Office,Unalaska,,Alaska,99685,53.8721023,-166.5381019,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-18538936.7012,7145971.1149
15382,AK1770,Alyeska Vehicle Maintenance. Shop,Tract A-1 Alyeska N Sub.,Girdwood,,Alaska,99587,60.96436,-149.13368,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16601485.3177,8617644.3145
15385,AK2992,Amaknak And Unalaska Islands,Margaret Bay And General Hill Area,Unalaska,,Alaska,99685,53.8721023,-166.5381019,Geocode,Postal,0,10,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-18538936.7012,7145971.1149
15387,AK240,"America Rents, Inc.",3600 Arctic Blvd,Anchorage,,Alaska,99503,61.187814,-149.8986,Geocode,PointAddress,0,2,0,1793,82,,,No,,,,,Yes,AK2210906_35138,GW,WL,190204010508,Closed UST(s),,10,,,-16686635.8226,8669076.1795
15390,AK2142,American Linen,700 I St,Anchorage,,Alaska,99501,61.215318,-149.900202,Geocode,PointAddress,0,5,0,951,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16686814.1564,8675431.8834
15393,AK3206,AMHS - Auke Bay Ferry Terminal,13336 Glacier Hwy,Juneau,,Alaska,99801,58.38244983,-134.6871233,Geocode,StreetAddress,1,2,0,19,2,,,No,,,,,No,,,,,Open UST(s),,10,,,-14993301.9822,8048091.0976
15400,AK3210,AMHS - Clark Bay Ferry Terminal (Hollis),Mile 29.68 Craig/Klawock/Hollis Rd,Klawock,,Alaska,99925,55.55118,-133.09612,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14816192.305,7469582.2224
15404,AK3211,AMHS - Haines Ferry Terminal,MP 1 Haines Ferry Terminal Rd,Haines,,Alaska,99827,59.23154261,-135.4464266,Geocode,StreetAddress,0,2,0,196,19,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15077827.2389,8230601.3179
15407,AK3219,AMHS - Hoonah Ferry Terminal,119 Cannery Rd,Hoonah,,Alaska,99829,58.11693695,-135.456044,Geocode,StreetAddress,0,2,0,3,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15078897.843,7991922.5581
15410,AK3212,AMHS - Ketchikan Ferry Terminal,3501 Tongass Ave,Ketchikan,,Alaska,99901,55.355382,-131.6925405,Geocode,PointAddress,0,2,0,780,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14659946.5497,7431146.2622
15413,AK3213,AMHS - Petersburg Ferry Terminal,1100 S Mitkof Hwy,Petersburg,,Alaska,99833,56.61439413,-132.8162361,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14785035.7717,7681709.1877
15421,AK3214,AMHS - Sitka Ferry Terminal,5307 Halibut Point Rd,Sitka,,Alaska,99835,57.128994,-135.381123,Geocode,PointAddress,0,2,0,23,0,,,No,,,,,Yes,AK2131148_49928,GW,WL,190102032506,Closed UST(s),,10,,,-15070557.6754,7786529.7566
15424,AK3489,AMHS - Skagway Ferry Terminal,Mile Zero Klondike Hwy,Skagway,,Alaska,99840,59.58134611,-135.1971383,Geocode,StreetName,1,0,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-15050076.5923,8307113.2879
15427,AK3217,AMHS - Whittier Ferry Terminal,Access to Ferry via RailRd,Whittier,,Alaska,99693,60.77251,-148.6855,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16551594.1483,8573774.169
15430,AK3218,AMHS - Wrangell Ferry Terminal,Ferry Terminal Spur Rd 301 McCormick St,Wrangell,,Alaska,99929,56.4727156,-132.3872739,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14737283.9181,7653101.3144
15433,AK2798,AMP Warehouse Agency,1421 W 56th AVE,Anchorage,,Alaska,99502,61.16913787,-149.9072803,Geocode,StreetAddress,0,1,0,386,13,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16687602.1092,8664763.6066
15442,AK2550,Anchor Point Tesoro,Mile 156.3 Old Sterling Hwy PO Box 429 33730,Anchor Point,,Alaska,99556,59.93059887,-151.7405533,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16891681.126,8384302.675
15445,AK946,Anchorage,4801 Boniface Pkwy.,Anchorage,,Alaska,99507,61.17863386,-149.7764747,Geocode,StreetName,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16673040.8964,8666956.0408
15448,AK1144,Anchorage Baptist Temple,6505 Debarr RD (bus Garage),Anchorage,,Alaska,99504,61.209846,-149.75847,Geocode,PointAddress,0,1,0,1795,24,,,No,,,,,Yes,AK2210320_35347,GW,WL,190204010503,Closed UST(s),,10,,,-16671036.6224,8674166.9555
15451,AK1145,Anchorage Baptist Temple,6401 E Northern Lights,Anchorage,,Alaska,99504,61.195509,-149.760702,Geocode,PointAddress,0,1,0,1318,11,,,No,,,,,Yes,AK2210451_33556,GW,WL,190204010503,Closed UST(s),,10,,,-16671285.0875,8670853.8032
15454,AK161,Anchorage Chrysler Center Inc,2601 E Fifth AVE,Anchorage,,Alaska,99501,61.218279,-149.832072,Geocode,PointAddress,0,3,0,8,0,,,No,,,,,Yes,AK2210574_47261,GW,WL,190204010503,Closed UST(s),,10,,,-16679229.9595,8676116.4509
15462,AK1233,Anchorage Clean Sweep,1206 E 73rd Ave,Anchorage,,Alaska,99518,61.153938,-149.859783,Geocode,PointAddress,0,11,0,408,22,,,No,,,,,Yes,AK2217576_35049,GW,WL,190204010502,Closed UST(s),,10,,,-16682314.734,8661255.6342
15465,AK744,Anchorage Cold Storage,1061 Enterprise ST,Wasilla,,Alaska,99652,61.57206,-149.404104,Geocode,PointAddress,0,2,0,111,45,,,No,,,,,Yes,AK2225058_33372,GW,WL,190204021303,Closed UST(s),,10,,,-16631588.7797,8758376.2901
15468,AK853,Anchorage Cold Storage - Butler Bl,100 Nelchina ST,Anchorage,,Alaska,99501,61.22044331,-149.8567876,Geocode,StreetAddressExt,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16681981.2875,8676616.8686
15471,AK851,Anchorage Cold Storage - Division,240 W First AVE,Anchorage,,Alaska,99501,61.221357,-149.885973,Geocode,PointAddress,0,3,0,411,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16685230.1914,8676828.1365
15474,AK859,Anchorage Cold Storage - Shop,130 Orca,Anchorage,,Alaska,99501,61.22079,-149.8558725,Geocode,PointAddress,0,2,0,953,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16681879.4191,8676697.0313
15476,AK475,Anchorage Community College,2533 Providence Dr,Anchorage,,Alaska,99508,61.188507,-149.834061,Geocode,PointAddress,0,1,0,366,0,,,No,,,,,Yes,AK2216449_34606,GW,WL,190204010504,Closed UST(s),,10,,,-16679451.374,8669236.2518
15478,AK2977,Anchorage Data Center,3300 Fairbanks ST,Anchorage,,Alaska,99507,61.190406,-149.8715415,Geocode,PointAddress,0,1,0,3,0,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16683623.6842,8669674.9095
15481,AK1774,Anchorage District - BLM,6881 Abbott Lp RD,Anchorage,,Alaska,99507,61.13761326,-149.7540544,Geocode,StreetAddress,0,2,0,142,28,,,No,,,,,Yes,AK2210906_35568,GW,WL,190204010502,Closed UST(s),,10,,,-16670545.08,8657489.9346
15484,AK3513,"Anchorage Executive Airpark Association, Inc.",6320 S Airpark Place,Anchorage,,Alaska,99502,61.163244,-149.98716,Geocode,PointAddress,1,0,0,0,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16696494.2767,8663403.1619
15487,AK1270,Anchorage Fueling & Service -plant 4,3444 W International Airport RD,Anchorage,,Alaska,99519,61.17384526,-149.946922,Geocode,StreetAddress,0,7,0,35,0,,,No,,,,,Yes,AK2210540_34133,GW,WL,190204010508,Closed UST(s),,10,,,-16692015.0031,8665850.3663
15490,AK2041,"Anchorage Fueling & Service, Plant 2",4565 W International Airport,Anchorage,,Alaska,99519,61.17670524,-149.9686849,Geocode,StreetAddress,0,3,0,0,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16694437.638,8666510.7076
15493,AK2021,"Anchorage Fueling & Service, Plant 3",4557 W International Airport,Anchorage,,Alaska,99519,61.17670429,-149.968581,Geocode,StreetAddress,0,3,0,0,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16694426.0719,8666510.4882
15511,AK900,Anchorage Hilton,500 W Third AVE,Anchorage,,Alaska,99501,61.219413,-149.89257,Geocode,PointAddress,0,1,0,195,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16685964.5661,8676378.6427
15514,AK795,Anchorage Moving Service,135 Post RD,Anchorage,,Alaska,99501,61.220673,-149.858523,Geocode,PointAddress,0,1,0,903,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16682174.4714,8676669.9781
15517,AK1088,Anchorage Municipal Light & Power,1200 E 1st Ave,Anchorage,,Alaska,99501,61.220916,-149.8599,Geocode,PointAddress,0,3,0,775,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16682327.7583,8676726.1655
15519,AK2470,Anchorage Nissan Jeep/Eagle,4748 Old Seward HWY,Anchorage,,Alaska,99503,61.177464,-149.8690935,Geocode,PointAddress,0,2,0,1160,1,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16683351.1741,8666685.9079
15520,AK2858,Anchorage Pioneer Home,923 W 11th Ave,Anchorage,,Alaska,99501,61.212159,-149.900661,Geocode,PointAddress,0,1,0,1309,0,,,No,,,,,Yes,AK2211114_35109,GW,WL,190204010503,Closed UST(s),,10,,,-16686865.2521,8674701.6103
15522,AK1363,"Anchorage Refuse, Inc.",6301 Rosewood,Anchorage,,Alaska,99518,61.163424,-149.8608405,Geocode,PointAddress,0,5,0,306,14,,,No,,,,,Yes,AK2217576_35049,GW,WL,190204010502,Closed UST(s),,10,,,-16682432.4543,8663444.7064
15524,AK813,Anchorage Regional Headquarters,4750 W International Airport,Anchorage,,Alaska,99502,61.17638566,-149.971614,Geocode,StreetAddress,0,3,0,0,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16694763.7039,8666436.9167
15526,AK3488,Anchorage Rental Car Center,4940 W International Airport Rd,Anchorage,,Alaska,99519,61.17452171,-149.9747158,Geocode,StreetAddress,2,0,0,0,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16695108.9947,8666006.5466
15528,AK3018,Anchorage Roofing,10961 Lake Otis Parkway,Anchorage,,Alaska,99507,61.12161,-149.8330215,Geocode,PointAddress,0,2,0,577,93,,,No,,,,,Yes,AK2213792_35314,GW,WL,190204010509,Closed UST(s),,10,,,-16679335.6574,8653800.2813
15530,AK157,Anchorage Sand & Gravel Co.Inc.,1813 E First AVE,Anchorage,,Alaska,99501,61.22196,-149.8479705,Geocode,PointAddress,0,3,0,386,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16680999.7725,8676967.5684
15532,AK1201,Anchorage U-haul Center,4751 Old Seward HWY,Anchorage,,Alaska,99503,61.177365,-149.8655925,Geocode,PointAddress,0,2,0,923,0,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16682961.4445,8666663.0482
15534,AK1929,Anchorage/Mat-Su Area Heliport,Mile 8.2 S Big Lake Rd,Big Lake,,Alaska,99652,61.527186,-149.8615924,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682516.1554,8747890.6089
15544,AK2984,Anderson Seafood Dock,Lowell Point Rd,Seward,,Alaska,99664,60.07059,-149.435865,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16635124.3981,8415470.772
15547,AK2008,Anderson Trucking Service,6250 Rosewood Dr,Anchorage,,Alaska,99502,61.163856,-149.862852,Geocode,PointAddress,0,2,0,412,20,,,No,,,,,Yes,AK2217576_35049,GW,WL,190204010502,Closed UST(s),,10,,,-16682656.3735,8663544.4142
15550,AK2832,Anderson Trucking Service,3/4 Mile Van Horn RD,Fairbanks,,Alaska,99701,64.81294219,-147.7446325,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16446857.2573,9559271.2647
15553,AK1460,Andrew R. Kelly,269 Illinois ST,Fairbanks,,Alaska,99701,64.84805701,-147.7206104,Geocode,StreetAddress,0,5,0,390,1,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16444183.1294,9568462.3928
15556,AK280,Angoon Oil And Gas Co.,1 Mile Kootznahoo RD,Angoon,,Alaska,99820,57.50314378,-134.5843523,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14981861.5668,7863659.8777
15558,AK2754,Aniak Transportation Services,"LOT 12A, BLOCK 10, E RAMP ANIAK AIRPORT",Aniak,,Alaska,99557,61.559455,-155.1465432,Geocode,Postal,0,2,1,,,,,,,,,,,,,,,Open UST(s),,10,,,-17270834.1874,8755429.356
15560,AK2790,Apc Fabrication Yard,6710 Wes Way,Anchorage,,Alaska,99518,61.15995,-149.89806,Geocode,PointAddress,0,2,0,603,4,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16686575.7101,8662642.9394
15563,AK2402,Arctic Acres Store,2387 Badger RD,North Pole,,Alaska,99705,64.80659758,-147.404518,Geocode,StreetAddress,0,3,0,241,89,,,No,,,,,Yes,AK2372813_48419,GW,WL,190405060904,Closed UST(s),,10,,,-16408995.8844,9557611.8726
15566,AK2051,Arctic Annex Building,3719 Arctic Blvd,Anchorage,,Alaska,99503,61.186617,-149.897763,Geocode,PointAddress,0,1,0,1674,78,,,No,,,,,Yes,AK2210906_35138,GW,WL,190204010508,Closed UST(s),,10,,,-16686542.6482,8668799.6992
15569,AK194,Arctic Circle Air,"Part 135 Air Taxi lease Lot -block 3, Lot 4b",Fairbanks,,Alaska,99706,64.81573,-147.88142,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16462084.3722,9560000.5221
15572,AK2974,Arctic Cooperage Leasholder Aban,932 Whitney RD,Anchorage,,Alaska,99510,61.22493594,-149.8650937,Geocode,StreetAddress,0,1,0,69,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16682905.9184,8677655.7353
15575,AK2894,Arctic Health Building UAF,UAF Physical Plant 901 Koyukuk,Fairbanks,,Alaska,99775,64.85901465,-147.8523291,Geocode,StreetAddress,0,2,0,63,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16458845.988,9571332.956
15584,AK547,Arctic North Star,Gambell & 46th,Anchorage,,Alaska,99501,61.179219,-149.87088,Geocode,StreetInt,0,1,0,1092,0,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16683550.0463,8667091.1595
15587,AK877,Arctic Shell,810 W Tudor Rd,Anchorage,,Alaska,99503,61.180398,-149.898663,Geocode,PointAddress,3,5,0,1283,26,,,No,,,,,Yes,AK2210906_35138,GW,WL,190204010508,Open UST(s),,10,,,-16686642.8358,8667363.4182
15590,AK2729,Arctic Slope Consulting Group,3801 S Cushman St,Fairbanks,,Alaska,99701,64.81028903,-147.7106946,Geocode,StreetAddress,0,3,0,6,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16443079.3076,9558577.3002
15593,AK2940,Arctic Warehouse,2503 Arctic,Anchorage,,Alaska,99501,61.197543,-149.89617,Geocode,PointAddress,0,1,0,1756,43,,,No,,,,,Yes,AK2211198_32866,GW,WL,190204010508,Closed UST(s),,10,,,-16686365.3163,8671323.7506
15596,AK1974,Arden Creamery,3237 Mountain View Dr,Anchorage,,Alaska,99503,61.221996,-149.82084,Geocode,PointAddress,0,1,0,680,3,,,No,,,,,Yes,AK2211130_49050,GW,WL,190204010503,Closed UST(s),,10,,,-16677979.619,8676975.8928
15603,AK336,Armstrong Air Service Inc.,Dillingham Airport,Dillingham,,Alaska,99576,59.04263,-158.51493,Geocode,POI,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-17645801.2907,8189606.575
15606,AK244,ARRC - Alaska Rail Road Corporation,ARR MP 334 - Carlo Section,Denali Park,,Alaska,99755,63.7316993,-148.892078,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16574590.3061,9281956.9308
15609,AK247,ARRC - HEALY,MP 249 Parks Hwy Healy alt: ARRC Mile 344 Healy,Denali Park,,Alaska,99755,63.87277585,-149.0207184,Geocode,StreetAddress,0,6,0,64,21,,,No,,,,,Yes,AK2392091_50369,GW,WL,190803080901,Closed UST(s),,10,,,-16588910.4899,9317530.3052
15612,AK3435,ARRC Portage,"12 N Orf Portage Glacier RD, Eastern Side",Girdwood,,Alaska,99587,60.81898076,-148.975373,Geocode,StreetAddress,0,1,0,0,0,,,Yes,AK2218778_48627,GU,WL,190203020305,No,,,,,Closed UST(s),,10,,,-16583862.6631,8584376.4294
15615,AK1349,Arrow Moving & Storage,209 Post RD,Anchorage,,Alaska,99501,61.22028416,-149.8587704,Geocode,StreetAddress,0,1,0,927,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16682202.0118,8676580.0698
15618,AK1156,Arrowhead Transfer Warehouse,1517 Sawmill Creek Rd,Sitka,,Alaska,99835,57.047185,-135.2998992,Geocode,StreetAddress,0,4,0,255,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15061515.8833,7769768.9986
15620,AK1198,Arts Building,3211 Providence Dr,Anchorage,,Alaska,99508,61.19064,-149.818122,Geocode,PointAddress,0,1,0,119,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16677677.0526,8669728.964
15622,AK3084,ASD Student Nutrition,1307 Labar St,Anchorage,,Alaska,99515,61.11198,-149.858352,Geocode,PointAddress,0,2,0,449,38,,,No,,,,,Yes,AK2213792_35314,GW,WL,190204010509,Closed UST(s),,10,,,-16682155.4358,8651580.924
15625,AK2279,AT&T - Anchorage Multi-Purpose Bldg,505 E Bluff Dr,Anchorage,,Alaska,99501,61.231527,-149.8747005,Geocode,PointAddress,1,3,0,594,1,,,No,,,,,No,,,,,Open UST(s),,10,,,-16683975.3425,8679180.1072
15628,AK200,AT&T - Beaver Creek Microwave Repeater,MP 1267.2 Alaska Hwy,Tok,,Alaska,99780,63.33743729,-143.0104856,Geocode,StreetAddressExt,1,1,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-15919854.4351,9183473.6719
15631,AK1693,AT&T - Black Rapids Microwave Repeater,Mile 224.7 Richardson Hwy,Delta Junction,,Alaska,99737,63.57596193,-145.8692407,Geocode,StreetName,1,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16238089.5971,9242892.2401
15634,AK2282,AT&T - Canyon Creek Microwave Repeater,Mile 302 Richardson Hwy,Fairbanks,,Alaska,99701,64.311912,-146.542032,Geocode,DistanceMarker,1,0,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16312984.3821,9429416.5183
15637,AK198,AT&T - Cathedral Microwave Repeater,MP 1339.6 Alaska Hwy,Tok,,Alaska,99780,63.32608798,-142.8511875,Geocode,StreetName,1,1,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-15902121.4517,9180658.7593
15639,AK1155,AT&T - Eagle River Earth Station,Mile 5 Eagle River Rd,Eagle River,,Alaska,99577,61.29240907,-149.409799,Geocode,StreetName,2,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16632222.7442,8693275.9561
15643,AK1699,AT&T - Gerstle River Microwave Repeater,28 MI E of Delta Junction (MP 1393.1),Delta Junction,,Alaska,99737,64.04665,-145.73621,Geocode,Locality,1,1,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16223280.6873,9361620.3244
15646,AK1696,AT&T - Harding Lake Microwave Repeater,"Mile 322 Richardson Hwy, end 6750 Orchid Dr",Salcha,,Alaska,99714,64.452564,-146.913381,Geocode,DistanceMarker,1,1,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16354322.7636,9465629.7554
15649,AK227,AT&T - Juneau Toll Center,1448 Egan Dr,Juneau,,Alaska,99801,58.33007325,-134.4730942,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14969476.3717,8036977.6092
15652,AK193,AT&T - Knob Ridge Microwave Repeater,Mile 1368 Alaska Hwy,Tok,,Alaska,99780,63.32608798,-142.8511875,Geocode,StreetName,1,1,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-15902121.4517,9180658.7593
15655,AK715,AT&T - Kodiak Earth Station,510 Mill Bay Rd PO Box 865,Kodiak,,Alaska,99615,57.79161,-152.398251,Geocode,PointAddress,1,1,0,1323,3,,,Yes,AK2250493_50092,SW,IN,190207011506,No,,,,,Open UST(s),,10,,,-16964895.6991,7923668.1161
15658,AK1994,AT&T - McCallum Microwave Repeater,MP 202.2 Richardson Hwy,Delta Junction,,Alaska,99737,63.57596193,-145.8692407,Geocode,StreetName,1,0,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16238089.5971,9242892.2401
15660,AK98,AT&T - Mud Bay Microwave Repeater,13.5 MI NW of Sitka - Kruzof Island,Sitka,,Alaska,99835,57.05362,-135.3363,Geocode,Postal,2,4,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-15065568.0018,7771086.0413
15662,AK364,AT&T - Neklasson Lake Earth Station,3500 N Engstrom Rd,Palmer,,Alaska,99645,61.620093,-149.2564905,Geocode,PointAddress,1,2,0,171,59,,,No,,,,,Yes,AK2226046_34626,GW,WL,190204021303,Open UST(s),,10,,,-16615156.5201,8769616.9569
15665,AK1716,AT&T - Paxson Annex,Alascom Main T Annex Building (MP 185.3),Delta Junction,,Alaska,99737,63.3820838,-143.5938119,Geocode,Postal,1,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-15984790.0218,9194557.9104
15668,AK367,AT&T - Sawmill Microwave Repeater,MP 83.3 Glenn Hwy (Bonnie Lakes Rd),Palmer,,Alaska,99645,61.94159375,-147.1583364,Geocode,StreetAddress,1,1,0,0,0,,,No,,,,,Yes,AK2226397_50384,GW,WL,190201021002,Open UST(s),,10,,,-16381591.074,8845306.9666
15671,AK1139,AT&T - Talkeetna Earth Station & Microwave Repeate,21518 (Mile 3.3) Comsat Rd,Talkeetna,,Alaska,99676,62.13711,-150.03571,Geocode,Postal,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16701898.838,8891727.2661
15674,AK209,AT&T - Tok Junction Microwave Repeater,Corner of E First St and E Slana Ave,Tok,,Alaska,99780,63.336564,-142.9844715,Geocode,StreetInt,1,4,0,72,29,,,No,,,,,Yes,AK2380997_42870,GW,WL,190405020903,Open UST(s),,10,,,-15916958.5587,9183257.0347
15677,AK322,AT&T - Tolsona Microwave Repeater,MP 164.9 Glenn Hwy,Glennallen,,Alaska,99588,62.09535554,-146.2508628,Geocode,StreetName,1,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16280571.575,8881788.6501
15679,AK1247,AT&T Anchorage Toll Center,501 E Bluff Dr,Anchorage,,Alaska,99504,61.232364,-149.873724,Geocode,PointAddress,4,1,0,596,1,,,No,,,,,No,,,,,Open UST(s),,10,,,-16683866.639,8679373.7103
15681,AK1712,AT&T Delta Junction Facility,1474 Stirewalt Rd,Delta Junction,,Alaska,99737,64.03773058,-145.7316419,Geocode,StreetName,1,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16222772.1688,9359351.9112
15684,AK2168,Auke Bay Fire Department,11900 Glacier HWY,Juneau,,Alaska,99801,58.388868,-134.648793,Geocode,PointAddress,0,2,0,181,20,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14989035.0727,8049454.0672
15687,AK268,Auke Bay Garage,12360 Mendenhall Lp RD,Juneau,,Alaska,99801,58.38878163,-134.6423159,Geocode,StreetAddress,0,2,0,94,8,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14988314.0452,8049435.724
15690,AK2170,Auke Bay Harbor Waste Oil,11.8 Mile Glacier HWY,Juneau,,Alaska,99801,58.37807048,-134.6265046,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14986553.9394,8047161.2364
15693,AK2606,Auke Lake Aircraft Tiedown Site,10.8 Mile Glacier HWY,Auke Bay,,Alaska,99821,58.51470438,-134.7878417,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-15004513.9032,8076227.0693
15696,AK964,"Aurora Drilling, Inc.",1060 Bush ST,Fairbanks,,Alaska,99709,64.85529749,-147.7694473,Geocode,StreetAddress,0,2,0,523,1,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16449619.6282,9570359.0438
15702,AK2699,Aurora Electric Inc.,6636 Rosewood St,Anchorage,,Alaska,99518,61.160472,-149.861871,Geocode,PointAddress,0,1,0,647,29,,,No,,,,,Yes,AK2217576_35049,GW,WL,190204010502,Closed UST(s),,10,,,-16682547.169,8662763.4065
15705,AK282,Aurora Harbor,Juneau - Gastineau Channel,Juneau,,Alaska,99801,58.301754,-134.4114896,Geocode,Postal,0,5,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14962618.579,8030975.5668
15708,AK2747,Auto Parts Service,4th And Ingra,Anchorage,,Alaska,99501,61.21854,-149.8669335,Geocode,StreetInt,0,10,0,720,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16683110.724,8676176.7958
15711,AK766,"Auto Service Co.,inc.",3285 S Cushman,Fairbanks,,Alaska,99701,64.816875,-147.708513,Geocode,PointAddress,0,1,0,52,7,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16442836.453,9560300.0621
15714,AK1243,Automated Flight Service Station,470 N Willow ST,Kenai,,Alaska,99611,60.567732,-151.2390915,Geocode,PointAddress,0,1,0,0,0,,,No,,,,,Yes,AK2241703_34226,GW,WL,190203021806,Closed UST(s),,10,,,-16835858.6538,8527236.516
